"","year","country","emissions_CDIAC","emissions_UNFCCC","consum_emissions_UNFCCC","transfers_UNFCCC"
"1616",1996,"LATVIA",2.589,2.49010754792515,3.72634792517768,-1.23624037725253
"1617",1996,"LITHUANIA",4.29,4.28839033447065,5.76276294280502,-1.47437260833437
"1618",1996,"LUXEMBOURG",2.301,2.5269784423381,2.5269784423381,0
"1619",1996,"MALTA",0.613,0.618231187377944,0.941932519242195,-0.32370133186425
"1620",1996,"MEXICO",93.123,93.123,90.0830403382865,3.03995966171345
"1621",1996,"NETHERLANDS",47.764,48.4977781327897,57.8367216680246,-9.3389435352349
"1622",1996,"POLAND",97.012,102.191803658536,88.7615283272005,13.4302753313352
"1623",1996,"PORTUGAL",13.835,14.115693580924,16.5766474843469,-2.46095390342281
"1624",1996,"ROMANIA",34.549,35.3761307653771,27.7549804869629,7.6211502784141
"1625",1996,"RUSSIAN.FEDERATION",440.634,420.660380278345,332.552014993111,88.1083652852342
"1626",1996,"SAUDI.ARABIA",70.562,70.562,66.4518745527352,4.11012544726479
"1627",1996,"SLOVAKIA",11.266,12.2690002841353,12.92977826478,-0.660777980644625
"1628",1996,"SLOVENIA",4.078,4.27896924161356,4.77088826503008,-0.491919023416518
"1629",1996,"SOUTH.AFRICA",97.802,97.802,68.8362992017205,28.9657007982795
"1630",1996,"SPAIN",63.623,68.3797014833755,73.2844846404697,-4.90478315709419
"1631",1996,"SWEDEN",15.247,17.1200736144528,24.2302735812281,-7.11019996677528
"1632",1996,"TURKEY",51.324,52.4561864485823,55.1622344878377,-2.70604803925541
"1633",1996,"UNITED.KINGDOM",150.293,156.939670231782,180.686606084972,-23.7469358531898
"1634",1996,"UNITED.STATES.OF.AMERICA",1434.605,1529.74658579554,1509.87924568722,19.8673401083188
"1635",1997,"ARGENTINA",36.727,36.727,39.7224675986057,-2.99546759860566
"1636",1997,"AUSTRALIA",83.403,86.7282349696,75.3960659490343,11.3321690205655
"1637",1997,"AUSTRIA",17.1,18.3303738984308,25.4639111649836,-7.13353726655281
"1638",1997,"BELGIUM",31.454,33.4942947456647,46.3605272622765,-12.8662325166119
"1639",1997,"BRAZIL",81.96,81.96,91.3992477921805,-9.4392477921805
"1640",1997,"BULGARIA",14.076,15.1817441416814,12.4865700086703,2.69517413301113
"1641",1997,"CANADA",134.879,142.271203378861,147.991409209436,-5.72020583057446
"1642",1997,"CHINA.(MAINLAND)",946.144,946.144,827.459552105663,118.684447894337
"1643",1997,"CROATIA",5.262,5.16883912964466,5.86146951124471,-0.692630381600052
"1644",1997,"CYPRUS",1.605,1.69803108967502,1.87911534622718,-0.181084256552159
"1645",1997,"CZECH.REPUBLIC",34.784,35.4019714442754,31.9105008736818,3.49147057059355
"1646",1997,"DEMOCRATIC.PEOPLE.S.REPUBLIC.OF.KOREA",64,64,NA,NA
"1647",1997,"DENMARK",16.787,17.9012539151207,18.4788784872882,-0.577624572167434
"1648",1997,"ESTONIA",5.005,4.98192659616988,4.70083441157551,0.281092184594371
"1649",1997,"FINLAND",16.344,17.0183952459145,19.9755138724166,-2.95711862650201
"1650",1997,"FRANCE.(INCLUDING.MONACO)",95.857,109.672952881712,135.725541822108,-26.0525889403954
"1651",1997,"GERMANY",235.145,251.932356178268,291.458393361353,-39.5260371830849
"1652",1997,"GREECE",22.83,25.4660524261783,27.219728308838,-1.75367588265969
"1653",1997,"HUNGARY",16.605,16.7271350597723,18.631373199215,-1.90423813944271
"1654",1997,"INDIA",284.685,284.685,263.378724163666,21.3062758363342
"1655",1997,"INDONESIA",75.991,75.991,67.2949996922147,8.69600030778528
"1656",1997,"IRELAND",9.933,10.4409605038372,13.290033912932,-2.84907340909482
"1657",1997,"ITALY.(INCLUDING.SAN.MARINO)",117.395,120.734634669239,143.654058520059,-22.9194238508202
"1658",1997,"JAPAN",327.619,336.101945854498,394.793901333787,-58.6919554792892
"1659",1997,"LATVIA",2.281,2.34585566661917,3.72752469145615,-1.38166902483698
"1660",1997,"LITHUANIA",4.183,4.12596444381636,5.61626659474509,-1.49030215092872
"1661",1997,"LUXEMBOURG",2.165,2.33654410156187,2.33654410156187,0
"1662",1997,"MALTA",0.688,0.615520697020953,0.870762241844708,-0.255241544823755
"1663",1997,"MEXICO",97.913,97.913,99.2320412226153,-1.31904122261535
"1664",1997,"NETHERLANDS",45.776,46.819373936855,56.481846939893,-9.66247300303801
"1665",1997,"POLAND",95.311,99.7433235211135,87.0754963528899,12.6678271682235
"1666",1997,"PORTUGAL",14.517,14.8960811099381,17.7199665203728,-2.82388541043466
"1667",1997,"ROMANIA",31.21,32.3328644207403,24.6741350689847,7.65872935175559
"1668",1997,"RUSSIAN.FEDERATION",416.921,399.861753436977,317.712374474455,82.1493789625215
"1669",1997,"SAUDI.ARABIA",58.969,58.969,56.225268874477,2.74373112552295
"1670",1997,"SLOVAKIA",11.194,12.0606677944977,12.5938160388685,-0.533148244370764
"1671",1997,"SLOVENIA",4.325,4.36433803511168,4.88476308891805,-0.520425053806374
"1672",1997,"SOUTH.AFRICA",101.262,101.262,71.0291518213997,30.2328481786003
"1673",1997,"SPAIN",68.741,71.8623624963859,74.7720598902579,-2.90969739387191
"1674",1997,"SWEDEN",14.221,15.7284334841086,22.7908066824694,-7.06237319836081
"1675",1997,"TURKEY",54.141,56.0497747363757,58.7803679144361,-2.73059317806043
"1676",1997,"UNITED.KINGDOM",143.72,150.252512645676,179.959811786284,-29.7072991406083
"1677",1997,"UNITED.STATES.OF.AMERICA",1465.84,1549.6928836823,1536.72613352061,12.9667501616932
"1678",1998,"ARGENTINA",37.544,37.544,40.9015950862414,-3.35759508624139
"1679",1998,"AUSTRALIA",86.437,90.3720595805983,80.4863547054806,9.88570487511763
"1680",1998,"AUSTRIA",17.376,18.2161528669651,26.3919557685659,-8.17580290160083
"1681",1998,"BELGIUM",32.281,35.1982518814574,49.3602447898615,-14.1619929084041
"1682",1998,"BRAZIL",85.162,85.162,93.5564914474731,-8.3944914474731
"1683",1998,"BULGARIA",13.362,14.3656369772425,12.228717770065,2.1369192071775
"1684",1998,"CANADA",138.112,144.67899985623,149.212795027288,-4.53379517105739
"1685",1998,"CHINA.(MAINLAND)",906.557,906.557,800.326249145719,106.230750854281
"1686",1998,"CROATIA",5.568,5.35863320238097,5.80867590903028,-0.450042706649311
"1687",1998,"CYPRUS",1.743,1.77859886811089,2.28651492823824,-0.507916060127354
"1688",1998,"CZECH.REPUBLIC",33.398,33.6127492902479,30.4394577116235,3.17329157862442
"1689",1998,"DEMOCRATIC.PEOPLE.S.REPUBLIC.OF.KOREA",17.706,17.706,NA,NA
"1690",1998,"DENMARK",16.24,16.7772713322105,17.9510952756562,-1.17382394344573
"1691",1998,"ESTONIA",4.502,4.55109752698679,5.07666597719746,-0.525568450210664
"1692",1998,"FINLAND",15.541,16.1232360387682,19.3846223192209,-3.26138628045265
"1693",1998,"FRANCE.(INCLUDING.MONACO)",104.139,115.557411632992,142.15127252622,-26.5938608932275
"1694",1998,"GERMANY",233.26,249.775253665112,292.78275356627,-43.007499901159
"1695",1998,"GREECE",23.93,26.8028139600429,29.3313275091989,-2.52851354915594
"1696",1998,"HUNGARY",16.134,16.6676065446959,19.0147372674407,-2.34713072274482
"1697",1998,"INDIA",292.313,292.313,270.462087446902,21.8509125530979
"1698",1998,"INDONESIA",57.325,57.325,37.3793838488011,19.9456161511989
"1699",1998,"IRELAND",10.517,10.99091935773,13.325151265389,-2.33423190765897
"1700",1998,"ITALY.(INCLUDING.SAN.MARINO)",120.031,123.778406957179,146.773992382686,-22.9955854255076
"1701",1998,"JAPAN",316.002,326.383774261963,370.78889478375,-44.4051205217875
"1702",1998,"LATVIA",2.201,2.24096365665185,3.66846336831119,-1.42749971165934
"1703",1998,"LITHUANIA",4.417,4.34719530652792,5.779569209177,-1.43237390264908
"1704",1998,"LUXEMBOURG",2.006,2.09404180682454,2.09404180682454,0
"1705",1998,"MALTA",0.585,0.616438406738359,1.18265480015976,-0.566216393421404
"1706",1998,"MEXICO",102.008,102.008,104.806747896802,-2.79874789680169
"1707",1998,"NETHERLANDS",46.038,47.3201805105933,57.8525064956169,-10.5323259850237
"1708",1998,"POLAND",88.743,92.3296384190842,80.1716613256235,12.1579770934607
"1709",1998,"PORTUGAL",15.832,16.1384178313145,19.0557213814509,-2.91730355013642
"1710",1998,"ROMANIA",27.879,28.3291494975589,23.770319789203,4.55882970835592
"1711",1998,"RUSSIAN.FEDERATION",408.602,392.876066813332,282.921121487788,109.954945325545
"1712",1998,"SAUDI.ARABIA",56.635,56.635,59.8396334611126,-3.20463346111264
"1713",1998,"SLOVAKIA",11.039,11.9138197450367,12.8809690327238,-0.967149287687056
"1714",1998,"SLOVENIA",4.143,4.29332496722574,5.02051696631514,-0.727191999089398
"1715",1998,"SOUTH.AFRICA",101.505,101.505,69.9844625643174,31.5205374356826
"1716",1998,"SPAIN",71.323,74.1034492879058,79.1453231554354,-5.04187386752959
"1717",1998,"SWEDEN",14.447,15.8977689124498,23.0174174953356,-7.11964858288584
"1718",1998,"TURKEY",54.708,55.814014082359,59.6886980087319,-3.87468392637293
"1719",1998,"UNITED.KINGDOM",145.04,151.610134470466,187.074355805263,-35.4642213347967
"1720",1998,"UNITED.STATES.OF.AMERICA",1475.571,1560.08187468696,1579.96895789405,-19.8870832070984
"1721",1999,"ARGENTINA",39.675,39.675,41.4726437721701,-1.79764377217013
"1722",1999,"AUSTRALIA",88.732,92.9600006772115,79.6578462261741,13.3021544510374
"1723",1999,"AUSTRIA",16.885,17.8338355206341,25.3584984051118,-7.52466288447778
"1724",1999,"BELGIUM",31.384,33.6920194963867,50.1701808394453,-16.4781613430587
"1725",1999,"BRAZIL",87.312,87.312,88.4572630662374,-1.14526306623731
"1726",1999,"BULGARIA",11.994,12.5975485668123,11.2019032527793,1.395645314033
"1727",1999,"CANADA",140.568,148.961084318896,147.900568059019,1.06051625987655
"1728",1999,"CHINA.(MAINLAND)",904.842,904.842,810.476780586634,94.3652194133657
"1729",1999,"CROATIA",5.588,5.60734287187291,6.04401254072193,-0.436669668849026
"1730",1999,"CYPRUS",1.766,1.85226009126926,2.11762716924648,-0.265367077977224
"1731",1999,"CZECH.REPUBLIC",30.526,31.735631565699,29.5028533391794,2.23277822651957
"1732",1999,"DEMOCRATIC.PEOPLE.S.REPUBLIC.OF.KOREA",19.388,19.388,NA,NA
"1733",1999,"DENMARK",15.039,16.068998454122,18.5618462326981,-2.49284777857616
"1734",1999,"ESTONIA",4.169,4.23667006338397,5.46548507381313,-1.22881501042916
"1735",1999,"FINLAND",15.114,16.0090941434757,20.1230292300897,-4.113935086614
"1736",1999,"FRANCE.(INCLUDING.MONACO)",101.844,113.257601007322,139.40606788147,-26.1484668741483
"1737",1999,"GERMANY",224.287,242.328236967407,288.486698065336,-46.1584610979281
"1738",1999,"GREECE",23.626,26.6086646182246,28.4112627371686,-1.802598118944
"1739",1999,"HUNGARY",16.034,16.7207026569056,19.1894089855646,-2.46870632865896
"1740",1999,"INDIA",312.078,312.078,292.827815960766,19.250184039234
"1741",1999,"INDONESIA",65.991,65.991,56.903145468044,9.08785453195609
"1742",1999,"IRELAND",10.946,11.4375080146655,14.3604543240056,-2.92294630934005
"1743",1999,"ITALY.(INCLUDING.SAN.MARINO)",120.534,125.225113813764,149.61553270255,-24.3904188887862
"1744",1999,"JAPAN",326.663,335.916284237215,390.098357174076,-54.1820729368616
"1745",1999,"LATVIA",1.862,2.0772986722868,3.29455385105972,-1.21725517877292
"1746",1999,"LITHUANIA",3.734,3.67096532562986,5.27121391929211,-1.60024859366225
"1747",1999,"LUXEMBOURG",2.096,2.20444245256833,2.23707999981103,-0.0326375472427043
"1748",1999,"MALTA",0.64,0.640852382784558,1.02972758147144,-0.388875198686882
"1749",1999,"MEXICO",104.338,104.338,106.307149438128,-1.96914943812784
"1750",1999,"NETHERLANDS",44.698,45.797707802437,51.4454664211726,-5.64775861873569
"1751",1999,"POLAND",86.096,89.7573361977418,83.4030386813896,6.35429751635216
"1752",1999,"PORTUGAL",17.641,18.2524862713296,20.2060287796375,-1.95354250830792
"1753",1999,"ROMANIA",24.445,24.0908399233603,21.4488995754857,2.64194034787465
"1754",1999,"RUSSIAN.FEDERATION",418.317,402.896936310864,278.739530341646,124.157405969218
"1755",1999,"SAUDI.ARABIA",61.756,61.756,52.6242871257529,9.13171287424714
"1756",1999,"SLOVAKIA",10.701,11.7036650479877,12.3581704297821,-0.65450538179438
"1757",1999,"SLOVENIA",4.166,4.12236831818701,4.7713153392129,-0.648947021025895
"1758",1999,"SOUTH.AFRICA",101.182,101.182,76.3104254342936,24.8715745657064
"1759",1999,"SPAIN",76.999,80.4863063633657,83.8884474508666,-3.40214108750094
"1760",1999,"SWEDEN",13.937,15.0897178758386,21.7967480708286,-6.70703019499003
"1761",1999,"TURKEY",53.66,55.6351001599745,60.2319180114114,-4.59681785143697
"1762",1999,"UNITED.KINGDOM",144.77,149.576411704114,181.660163694449,-32.0837519903347
"1763",1999,"UNITED.STATES.OF.AMERICA",1502.708,1580.02864148654,1628.20811080784,-48.1794693212948
"1764",2000,"ARGENTINA",38.472,38.472,39.2390762223301,-0.767076222330068
"1765",2000,"AUSTRALIA",89.85,94.6017605625363,78.1158461916284,16.4859143709078
"1766",2000,"AUSTRIA",16.959,18.0111514841308,25.5935481618075,-7.58239667767669
"1767",2000,"BELGIUM",31.332,34.1571222246025,51.9482929388675,-17.791170714265
"1768",2000,"BRAZIL",89.442,89.442,92.2074860455933,-2.76548604559325
"1769",2000,"BULGARIA",11.871,12.4243353699596,12.0720328363097,0.352302533649986
"1770",2000,"CANADA",145.755,154.950396161513,153.568123139741,1.3822730217716
"1771",2000,"CHINA.(MAINLAND)",928.601,928.601,821.297705325965,107.303294674034
"1772",2000,"CROATIA",5.357,5.48567389768247,5.8429950410295,-0.35732114334703
"1773",2000,"CYPRUS",1.868,1.92084401238753,2.51079048347043,-0.589946471082891
"1774",2000,"CZECH.REPUBLIC",33.729,34.4240643217712,31.7126768653509,2.71138745642037
"1775",2000,"DEMOCRATIC.PEOPLE.S.REPUBLIC.OF.KOREA",20.916,20.916,NA,NA
"1776",2000,"DENMARK",13.998,14.9052841452849,17.453449570354,-2.54816542506904
"1777",2000,"ESTONIA",4.14,4.13457609549164,4.95605805336488,-0.821481957873242
"1778",2000,"FINLAND",14.297,15.5102341631344,20.3905393452204,-4.88030518208596
"1779",2000,"FRANCE.(INCLUDING.MONACO)",99.281,112.378930479022,142.087998780195,-29.709068301173
"1780",2000,"GERMANY",226.337,243.31755887966,289.422336822393,-46.1047779427333
"1781",2000,"GREECE",24.984,27.9944459424464,29.9814028756891,-1.98695693324276
"1782",2000,"HUNGARY",15.22,15.9802630259855,19.0978945172104,-3.11763149122491
"1783",2000,"INDIA",323.606,323.606,293.548998252015,30.0570017479851
"1784",2000,"INDONESIA",71.835,71.835,62.0342261795275,9.8007738204725
"1785",2000,"IRELAND",11.245,12.1968291699465,14.7973820074633,-2.60055283751686
"1786",2000,"ITALY.(INCLUDING.SAN.MARINO)",122.87,126.167492047774,155.742873465698,-29.5753814179245
"1787",2000,"JAPAN",332.548,341.555873365496,408.841545780183,-67.2856724146876
"1788",2000,"LATVIA",1.702,1.90178285216975,3.34961018336275,-1.447827331193
"1789",2000,"LITHUANIA",3.327,3.22967556974754,4.95902904152951,-1.72935347178196
"1790",2000,"LUXEMBOURG",2.247,2.39624073173923,2.05051908655616,0.345721645183069
"1791",2000,"MALTA",0.563,0.640062529080044,1.12484967467648,-0.484787145596437
"1792",2000,"MEXICO",104.311,104.311,111.18524208918,-6.87424208918051
"1793",2000,"NETHERLANDS",45.093,46.3757764989832,52.6064509711116,-6.23067447212843
"1794",2000,"POLAND",81.614,86.9948504736692,80.4642789110141,6.53057156265515
"1795",2000,"PORTUGAL",17.171,17.9437226858021,21.5686354590193,-3.62491277321719
"1796",2000,"ROMANIA",24.539,25.3430532806633,22.4875828024964,2.85547047816692
"1797",2000,"RUSSIAN.FEDERATION",424.901,403.110859658972,278.534861512549,124.575998146423
"1798",2000,"SAUDI.ARABIA",80.975,80.975,58.83841864623,22.1365813537699
"1799",2000,"SLOVAKIA",9.786,11.1988794644022,12.2981965475467,-1.09931708314451
"1800",2000,"SLOVENIA",3.926,4.15215457674349,5.02259080990158,-0.870436233158085
"1801",2000,"SOUTH.AFRICA",100.521,100.521,74.0026958681873,26.5183041318127
"1802",2000,"SPAIN",80.293,84.0683464503062,88.3117993119378,-4.24345286163152
"1803",2000,"SWEDEN",13.458,14.7738124803328,22.3298578161244,-7.55604533579159
"1804",2000,"TURKEY",58.945,61.5743909097883,70.0428392437794,-8.46844833399113
"1805",2000,"UNITED.KINGDOM",147.75,151.92881026514,185.104253702685,-33.1754434375455
"1806",2000,"UNITED.STATES.OF.AMERICA",1554.903,1627.4736047846,1700.8952939744,-73.4216891897984
"1807",2001,"ARGENTINA",36.169,36.169,36.2388302428681,-0.0698302428680933
"1808",2001,"AUSTRALIA",88.595,96.6884549098561,79.9105488836186,16.7779060262374
"1809",2001,"AUSTRIA",17.94,19.112803446883,26.2914691318998,-7.17866568501683
"1810",2001,"BELGIUM",31.174,34.1529575396351,51.2461596789663,-17.0932021393313
"1811",2001,"BRAZIL",92.019,92.019,91.1232550548906,0.895744945109456
"1812",2001,"BULGARIA",12.668,13.443168738704,12.5351714217383,0.907997316965705
"1813",2001,"CANADA",143.967,153.180461236519,147.996564273978,5.18389696254081
"1814",2001,"CHINA.(MAINLAND)",951.068,951.068,861.516868930231,89.5511310697692
"1815",2001,"CROATIA",5.649,5.7425655434565,6.47492396839788,-0.732358424941387
"1816",2001,"CYPRUS",1.867,1.88506116822578,2.44407390764437,-0.55901273941859
"1817",2001,"CZECH.REPUBLIC",33.692,34.41936946021,31.760067149668,2.659302310542
"1818",2001,"DEMOCRATIC.PEOPLE.S.REPUBLIC.OF.KOREA",21.673,21.673,NA,NA
"1819",2001,"DENMARK",14.431,15.3449026034311,17.4974474987579,-2.15254489532683
"1820",2001,"ESTONIA",4.253,4.23129850597199,4.81384906649542,-0.582550560523423
"1821",2001,"FINLAND",15.558,16.9398763658044,21.2953520646657,-4.35547569886126
"1822",2001,"FRANCE.(INCLUDING.MONACO)",103.942,112.662424751712,140.307950971604,-27.6455262198924
"1823",2001,"GERMANY",232.796,247.69158521493,287.805176875334,-40.1135916604042
"1824",2001,"GREECE",25.581,28.6505816347271,30.1985714573699,-1.54798982264274
"1825",2001,"HUNGARY",15.532,16.26848161123,19.4966427366606,-3.22816112543058
"1826",2001,"INDIA",328.291,328.291,300.694950629547,27.5960493704533
"1827",2001,"INDONESIA",80.422,80.422,68.3281555055413,12.0938444944588
"1828",2001,"IRELAND",12.006,12.854346972475,15.0098405929183,-2.15549362044331
"1829",2001,"ITALY.(INCLUDING.SAN.MARINO)",122.811,127.80676033302,153.431496402384,-25.624736069364
"1830",2001,"JAPAN",327.838,337.42372214269,396.019330542537,-58.5956083998469
"1831",2001,"LATVIA",1.869,2.01824639765449,3.26886964891532,-1.25062325126083
"1832",2001,"LITHUANIA",3.523,3.42674333413432,4.79733758693358,-1.37059425279926
"1833",2001,"LUXEMBOURG",2.4,2.53705943216305,2.21504958600131,0.322009846161736
"1834",2001,"MALTA",0.678,0.672718565479437,1.20741438299551,-0.534695817516072
"1835",2001,"MEXICO",107.891,107.891,114.255153945506,-6.36415394550571
"1836",2001,"NETHERLANDS",45.832,47.9508635981641,51.6452832807052,-3.69441968254106
"1837",2001,"POLAND",82.158,85.9546137918369,79.0707476447672,6.8838661470698
"1838",2001,"PORTUGAL",17.143,17.8627719566009,21.263419429425,-3.40064747282403
"1839",2001,"ROMANIA",26.09,26.7059992850126,23.9278850310869,2.77811425392574
"1840",2001,"RUSSIAN.FEDERATION",424.871,408.560435483997,307.454086593193,101.106348890804
"1841",2001,"SAUDI.ARABIA",81.051,81.051,61.8645941424327,19.1864058575673
"1842",2001,"SLOVAKIA",10.733,11.8193443162516,12.733851134967,-0.914506818715337
"1843",2001,"SLOVENIA",4.135,4.40091718465352,4.93221503843457,-0.531297853781047
"1844",2001,"SOUTH.AFRICA",98.921,98.921,69.4334879145139,29.4875120854859
"1845",2001,"SPAIN",81.219,84.2757754679875,89.0131218282946,-4.73734636030707
"1846",2001,"SWEDEN",13.942,15.0283382688463,21.2102159019228,-6.18187763307655
"1847",2001,"TURKEY",53.055,57.083655060352,55.8010167923234,1.28263826802856
"1848",2001,"UNITED.KINGDOM",148.859,154.995714702343,187.316640346225,-32.3209256438826
"1849",2001,"UNITED.STATES.OF.AMERICA",1527.517,1601.10812488472,1675.61462933952,-74.5065044547994
"1850",2002,"ARGENTINA",33.615,33.615,25.2966553417939,8.31834465820605
"1851",2002,"AUSTRALIA",93.098,97.7882810465296,85.3843268034686,12.403954243061
"1852",2002,"AUSTRIA",18.265,19.5817755243647,26.4484928137151,-6.86671728935037
"1853",2002,"BELGIUM",29.206,34.2411002347247,53.9191838505526,-19.6780836158279
"1854",2002,"BRAZIL",90.61,90.61,86.8713088421471,3.73869115785301
"1855",2002,"BULGARIA",12.172,12.6256358282855,11.8099754922585,0.815660336026905
"1856",2002,"CANADA",141.624,154.73641962772,153.775391902381,0.961027725338454
"1857",2002,"CHINA.(MAINLAND)",1007.429,1007.429,893.426511997864,114.002488002135
"1858",2002,"CROATIA",5.966,6.03462328905513,6.85763908186765,-0.823015792812524
"1859",2002,"CYPRUS",1.915,1.93856048563474,2.94907648613794,-1.0105160005032
"1860",2002,"CZECH.REPUBLIC",32.602,33.6167232712249,32.6489883195788,0.967734951646129
"1861",2002,"DEMOCRATIC.PEOPLE.S.REPUBLIC.OF.KOREA",20.755,20.755,NA,NA
"1862",2002,"DENMARK",14.194,15.2293600700528,17.7231456170635,-2.49378554701071
"1863",2002,"ESTONIA",4.073,4.09645663229875,5.10418531394519,-1.00772868164643
"1864",2002,"FINLAND",16.821,17.6241925571132,21.1814149856887,-3.55722242857545
"1865",2002,"FRANCE.(INCLUDING.MONACO)",103.335,111.421749035155,140.724132073747,-29.3023830385924
"1866",2002,"GERMANY",226.008,243.142993255819,279.431723918822,-36.2887306630029
"1867",2002,"GREECE",25.544,28.579242128291,30.8182665259683,-2.23902439767733
"1868",2002,"HUNGARY",15.297,16.0055482027317,20.5584803167122,-4.5529321139804
"1869",2002,"INDIA",334.549,334.549,302.825773228261,31.7232267717384
"1870",2002,"INDONESIA",83.648,83.648,75.8772592758092,7.77074072419084
"1871",2002,"IRELAND",11.895,12.4661906216137,15.3118645545501,-2.84567393293635
"1872",2002,"ITALY.(INCLUDING.SAN.MARINO)",123.428,128.419993771981,156.804342826685,-28.3843490547036
"1873",2002,"JAPAN",331.804,347.542739991442,400.378721895806,-52.8359819043648
"1874",2002,"LATVIA",1.814,2.02274427443853,3.09942838021716,-1.07668410577863
"1875",2002,"LITHUANIA",3.603,3.45348989895768,5.64074073726078,-2.1872508383031
"1876",2002,"LUXEMBOURG",2.568,2.74484190238674,2.39935539344405,0.345486508942692
"1877",2002,"MALTA",0.627,0.678165180109132,1.01188711920806,-0.333721939098927
"1878",2002,"MEXICO",106.861,106.861,114.534417730289,-7.67341773028851
"1879",2002,"NETHERLANDS",46.912,48.0324853818954,54.1712404915849,-6.13875510968944
"1880",2002,"POLAND",80.399,82.8347175693794,76.1488698299945,6.68584773938478
"1881",2002,"PORTUGAL",18.222,18.896421689064,22.0998157223104,-3.20339403324641
"1882",2002,"ROMANIA",25.136,26.8371741712456,23.9768270209622,2.8603471502834
"1883",2002,"RUSSIAN.FEDERATION",424.778,408.881414288643,311.621061304199,97.2603529844438
"1884",2002,"SAUDI.ARABIA",89.012,89.012,66.9925910505095,22.0194089494906
"1885",2002,"SLOVAKIA",10.704,11.2211724800709,12.3643811069129,-1.14320862684194
"1886",2002,"SLOVENIA",4.205,4.4421915332111,4.98436278765877,-0.542171254447675
"1887",2002,"SOUTH.AFRICA",94.815,94.815,65.3234281261645,29.4915718738355
"1888",2002,"SPAIN",85.77,89.7594583882702,96.2961349949742,-6.53667660670395
"1889",2002,"SWEDEN",15.66,15.2824021157641,21.8936573602762,-6.61125524451213
"1890",2002,"TURKEY",56.091,59.5507377353018,62.4144204370507,-2.86368270174893
"1891",2002,"UNITED.KINGDOM",143.738,150.533049498026,185.72179579046,-35.1887462924345
"1892",2002,"UNITED.STATES.OF.AMERICA",1540.422,1612.1470839867,1706.15954244252,-94.0124584558198
"1893",2003,"ARGENTINA",36.304,36.304,30.911107421306,5.39289257869396
"1894",2003,"AUSTRALIA",91.725,99.5101265273697,89.5919755832939,9.91815094407593
"1895",2003,"AUSTRIA",19.655,21.233895189667,27.1685001263429,-5.93460493667596
"1896",2003,"BELGIUM",31.242,34.7368811025747,53.0594906435775,-18.3226095410028
"1897",2003,"BRAZIL",87.707,87.707,83.895881404093,3.81111859590693
"1898",2003,"BULGARIA",12.901,13.7839874200827,12.6972712998161,1.08671612026658
"1899",2003,"CANADA",150.855,159.420253187923,148.786924562071,10.6333286258514
"1900",2003,"CHINA.(MAINLAND)",1234.027,1234.027,1038.65612937916,195.370870620843
"1901",2003,"CROATIA",6.42,6.42307274950583,7.37961357092033,-0.956540821414493
"1902",2003,"CYPRUS",2.113,2.04257330051466,2.714844278434,-0.672270977919343
"1903",2003,"CZECH.REPUBLIC",33.188,34.5522851510419,32.5207965771373,2.03148857390457
"1904",2003,"DEMOCRATIC.PEOPLE.S.REPUBLIC.OF.KOREA",21.21,21.21,NA,NA
"1905",2003,"DENMARK",15.271,16.6451550308718,18.5105141418617,-1.86535911098989
"1906",2003,"ESTONIA",4.65,4.59508837527328,5.5846735354031,-0.989585160129817
"1907",2003,"FINLAND",18.852,19.7504504766984,23.8429890390512,-4.09253856235279
"1908",2003,"FRANCE.(INCLUDING.MONACO)",105.354,113.727494418418,142.389788125742,-28.6622937073237
"1909",2003,"GERMANY",224.541,243.886444139361,288.397930500068,-44.511486360707
"1910",2003,"GREECE",26.108,29.6912540490923,26.8451418618157,2.84611218727669
"1911",2003,"HUNGARY",16.107,16.7201636631449,22.0935723016655,-5.37340863852058
"1912",2003,"INDIA",349.581,349.581,321.182955342905,28.3980446570944
"1913",2003,"INDONESIA",86.39,86.39,80.1405147324762,6.24948526752388
"1914",2003,"IRELAND",11.781,12.3229338635916,17.0179617016328,-4.69502783804128
"1915",2003,"ITALY.(INCLUDING.SAN.MARINO)",127.72,132.794671219194,158.052601894306,-25.2579306751124
"1916",2003,"JAPAN",337.427,348.936954702941,405.987746997784,-57.0507922948428
"1917",2003,"LATVIA",1.933,2.08043211676154,3.92108126766087,-1.84064915089932
"1918",2003,"LITHUANIA",3.522,3.45267526669789,5.60829020651999,-2.1556149398221
"1919",2003,"LUXEMBOURG",2.701,2.84284721922798,2.9345648917645,-0.091717672536523
"1920",2003,"MALTA",0.704,0.726987839299309,1.36591656246796,-0.63892872316865
"1921",2003,"MEXICO",110.695,110.695,120.125595319151,-9.43059531915068
"1922",2003,"NETHERLANDS",47.67,49.0128037170206,53.1028070541448,-4.0900033371241
"1923",2003,"POLAND",82.422,86.09584989183,76.0810910582815,10.0147588335485
"1924",2003,"PORTUGAL",16.71,17.4866972409078,21.309429788196,-3.82273254728829
"1925",2003,"ROMANIA",26.163,27.9010373456917,25.2540889959718,2.64694834971992
"1926",2003,"RUSSIAN.FEDERATION",437.679,417.079444344776,326.514221357745,90.5652229870319
"1927",2003,"SAUDI.ARABIA",89.248,89.248,82.6520633808702,6.59593661912973
"1928",2003,"SLOVAKIA",10.77,11.452424464027,12.0860558514307,-0.633631387403693
"1929",2003,"SLOVENIA",4.23,4.37629751291277,4.98746877486542,-0.611171261952649
"1930",2003,"SOUTH.AFRICA",103.848,103.848,72.3718345964482,31.4761654035517
